"Order Id";"Order Date";"Ship Date";"Ship Mode";"Product_Count";"Sales";"Quantity";"Profit"
"CA-2017-163020";"15-09-2017";"19-09-2017";"Standard Class";1;35.56;7.0;12.0904
"CA-2017-153787";"19-05-2017";"23-05-2017";"Standard Class";1;97.16;2.0;28.1764
"US-2016-135720";"11-12-2016";"13-12-2016";"Second Class";3;663.952;12.0;8.3077
"CA-2017-144694";"24-09-2017";"26-09-2017";"Second Class";2;253.82399999999998;6.0;87.9882
"CA-2015-168004";"04-10-2015";"09-10-2015";"Second Class";1;392.94;3.0;43.2234
"US-2016-123470";"15-08-2016";"21-08-2016";"Standard Class";2;141.21;6.0;-1.6140000000000008
"CA-2016-115917";"20-05-2016";"25-05-2016";"Standard Class";2;1064.624;9.0;277.8048
"CA-2016-147067";"18-12-2016";"22-12-2016";"Standard Class";1;18.84;3.0;6.0288
"CA-2017-167913";"30-07-2017";"03-08-2017";"Second Class";2;356.65;9.0;98.50399999999999
"CA-2017-106103";"10-06-2017";"15-06-2017";"Standard Class";1;132.52;4.0;54.3332
"US-2017-127719";"21-07-2017";"25-07-2017";"Standard Class";1;6.48;1.0;3.1752
"CA-2017-126221";"30-12-2017";"05-01-2018";"Standard Class";1;209.3;2.0;56.511
"CA-2016-103947";"01-04-2016";"08-04-2016";"Standard Class";2;61.70399999999999;7.0;12.876900000000001
"CA-2016-160745";"11-12-2016";"16-12-2016";"Second Class";3;633.1759999999999;11.0;60.3462
"CA-2016-132661";"23-10-2016";"29-10-2016";"Standard Class";1;379.4;10.0;178.318
"CA-2017-140844";"19-06-2017";"23-06-2017";"Standard Class";2;200.94;10.0;56.2874
"CA-2016-137239";"22-08-2016";"28-08-2016";"Standard Class";3;251.15800000000002;6.0;51.184200000000004
"US-2016-156097";"19-09-2016";"19-09-2016";"Same Day";2;703.68;4.0;-53.56
"CA-2015-146563";"24-08-2015";"28-08-2015";"Standard Class";4;2645.021;29.0;-133.18769999999995
"CA-2016-123666";"26-03-2016";"30-03-2016";"Standard Class";1;459.95;5.0;18.398
"CA-2016-143308";"04-11-2016";"04-11-2016";"Same Day";1;10.74;3.0;5.2626
"CA-2017-132682";"08-06-2017";"10-06-2017";"Second Class";3;490.39200000000005;9.0;59.4036
"CA-2014-156314";"24-12-2014";"26-12-2014";"First Class";1;30.36;5.0;8.7285
"US-2017-106663";"09-06-2017";"13-06-2017";"Standard Class";2;132.901;4.0;-86.2761
"CA-2017-111178";"15-06-2017";"22-06-2017";"Standard Class";1;19.56;5.0;1.7115
"CA-2017-130351";"05-12-2017";"08-12-2017";"First Class";3;199.73000000000002;11.0;74.8437
"US-2017-119438";"18-03-2017";"23-03-2017";"Standard Class";4;296.022;12.0;-364.3734
"CA-2016-164511";"19-11-2016";"24-11-2016";"Standard Class";3;147.91199999999998;9.0;25.784799999999997
"US-2017-168116";"04-11-2017";"04-11-2017";"Same Day";2;8167.419999999999;6.0;-3825.3394000000003
"CA-2014-157784";"05-07-2014";"08-07-2014";"First Class";3;514.0300000000001;8.0;179.39239999999998
"CA-2017-161480";"25-12-2017";"29-12-2017";"Standard Class";1;191.984;2.0;4.7996
"US-2014-117135";"21-06-2014";"23-06-2014";"Second Class";3;425.66999999999996;5.0;98.92980000000001
"CA-2015-131534";"28-03-2015";"02-04-2015";"Standard Class";2;199.64000000000001;6.0;40.968
"CA-2015-119291";"14-05-2015";"17-05-2015";"First Class";7;570.492;29.0;113.4179
"CA-2017-114552";"02-09-2017";"08-09-2017";"Standard Class";1;15.072;3.0;4.1448
"CA-2016-163755";"04-11-2016";"08-11-2016";"Second Class";1;209.88;3.0;35.6796
"CA-2015-142027";"09-04-2015";"14-04-2015";"Standard Class";1;369.912;3.0;-13.8717
"CA-2014-138527";"12-09-2014";"17-09-2014";"Standard Class";3;192.424;8.0;24.680699999999998
"CA-2014-112158";"02-12-2014";"04-12-2014";"First Class";3;1050.6;17.0;-41.93959999999999
"CA-2014-113887";"05-04-2014";"07-04-2014";"First Class";1;55.48;1.0;26.6304
"CA-2017-146136";"03-09-2017";"07-09-2017";"Standard Class";1;24.448;4.0;8.8624
"US-2017-100048";"19-05-2017";"24-05-2017";"Standard Class";3;889.29;11.0;313.0254
"CA-2014-153150";"01-07-2014";"06-07-2014";"Second Class";1;19.92;5.0;6.972
"CA-2014-130092";"11-01-2014";"14-01-2014";"First Class";1;9.94;2.0;3.0814
"CA-2017-108910";"24-09-2017";"29-09-2017";"Standard Class";1;103.056;3.0;24.4758
"CA-2014-104472";"02-06-2014";"07-06-2014";"Standard Class";2;133.128;9.0;41.4336
"CA-2016-112942";"13-02-2016";"18-02-2016";"Standard Class";1;146.82;3.0;73.41
"CA-2016-142335";"15-12-2016";"19-12-2016";"Standard Class";2;1949.31;6.0;311.4315
"CA-2014-117429";"07-10-2014";"13-10-2014";"Standard Class";1;129.92;5.0;21.112
"CA-2016-114713";"07-07-2016";"12-07-2016";"Standard Class";1;45.584;7.0;5.1282
"CA-2017-144113";"16-09-2017";"20-09-2017";"Standard Class";2;73.56;3.0;11.967600000000001
"US-2016-150861";"03-12-2016";"06-12-2016";"First Class";5;1165.3279999999997;18.0;46.3184
"CA-2017-131954";"21-01-2017";"25-01-2017";"Standard Class";6;654.2420000000001;22.0;164.42659999999998
"CA-2014-132500";"08-09-2014";"12-09-2014";"Standard Class";1;49.98;2.0;8.4966
"CA-2014-112326";"04-01-2014";"08-01-2014";"Standard Class";3;288.06;8.0;-65.9901
"US-2016-146710";"27-08-2016";"01-09-2016";"Standard Class";2;56.144000000000005;6.0;-9.2718
"CA-2014-124429";"27-05-2014";"27-05-2014";"Same Day";2;926.44;14.0;-21.169600000000003
"CA-2016-150889";"20-03-2016";"22-03-2016";"Second Class";1;11.992;1.0;0.8994
"CA-2017-126074";"02-10-2017";"06-10-2017";"Standard Class";4;275.65000000000003;22.0;107.6926
"CA-2016-110499";"07-04-2016";"09-04-2016";"First Class";1;1199.976;3.0;374.9925
"CA-2015-135272";"07-12-2015";"12-12-2015";"Standard Class";1;79.92;4.0;28.7712
"CA-2016-140928";"18-09-2016";"22-09-2016";"Standard Class";1;383.438;4.0;-167.3184
"CA-2014-106803";"29-12-2014";"02-01-2015";"Standard Class";2;144.35999999999999;6.0;54.796800000000005
"CA-2017-117240";"23-07-2017";"28-07-2017";"Standard Class";1;13.128;3.0;4.2666
"CA-2015-112319";"31-08-2015";"05-09-2015";"Standard Class";1;58.32;9.0;27.9936
"CA-2017-126046";"03-11-2017";"07-11-2017";"Standard Class";1;12.39;3.0;5.6994
"CA-2015-114923";"08-02-2015";"13-02-2015";"Standard Class";1;107.982;3.0;-26.9955
"CA-2014-162775";"13-01-2014";"15-01-2014";"Second Class";5;1287.26;20.0;326.5672
"CA-2014-106810";"14-05-2014";"20-05-2014";"Standard Class";1;310.88;2.0;23.316
"CA-2016-157245";"19-05-2016";"24-05-2016";"Standard Class";1;641.96;2.0;179.7488
"CA-2017-104220";"30-01-2017";"05-02-2017";"Standard Class";6;340.21999999999997;20.0;105.9391
"CA-2014-165974";"29-06-2014";"06-07-2014";"Standard Class";1;32.76;7.0;3.6855
"CA-2015-144267";"21-08-2015";"23-08-2015";"First Class";4;632.148;11.0;82.6192
"US-2015-157014";"03-10-2015";"06-10-2015";"Second Class";4;139.544;10.0;-40.1648
"CA-2015-154921";"23-05-2015";"28-05-2015";"Standard Class";1;186.69;3.0;87.7443
"CA-2017-129567";"17-03-2017";"21-03-2017";"Second Class";1;17.456;2.0;5.8914
"CA-2015-154620";"12-12-2015";"16-12-2015";"Standard Class";1;348.928;2.0;34.8928
"CA-2015-115938";"26-06-2015";"30-06-2015";"Standard Class";4;535.36;16.0;174.25940000000003
"CA-2016-105256";"20-05-2016";"20-05-2016";"Same Day";1;1363.96;5.0;85.2475
"CA-2014-156433";"20-09-2014";"26-09-2014";"Standard Class";2;31.68;6.0;15.2244
"CA-2017-151428";"21-09-2017";"26-09-2017";"Standard Class";1;20.16;7.0;9.8784
"CA-2015-124653";"24-12-2015";"26-12-2015";"First Class";3;167.31;16.0;80.30879999999999
"CA-2015-101910";"27-11-2015";"03-12-2015";"Standard Class";1;283.92;5.0;17.745
"CA-2017-105809";"20-02-2017";"23-02-2017";"First Class";2;238.19799999999998;3.0;26.2331
"CA-2016-136133";"18-08-2016";"23-08-2016";"Second Class";1;355.32;9.0;99.4896
"CA-2016-115504";"12-03-2016";"17-03-2016";"Standard Class";1;12.96;2.0;6.2208
"CA-2017-135783";"22-04-2017";"24-04-2017";"First Class";1;18.28;2.0;6.2152
"CA-2014-134313";"01-11-2014";"07-11-2014";"Standard Class";2;2027.144;7.0;252.3136
"CA-2015-140921";"03-02-2015";"05-02-2015";"First Class";2;178.37;5.0;62.0658
"CA-2014-151995";"13-10-2014";"15-10-2014";"First Class";4;1549.77;15.0;379.4924
"CA-2017-143686";"14-05-2017";"14-05-2017";"Same Day";2;1418.21;9.0;608.1851
"CA-2015-106565";"20-03-2015";"23-03-2015";"First Class";1;51.84;8.0;24.8832
"CA-2016-149370";"15-09-2016";"19-09-2016";"Standard Class";1;5.344;1.0;1.8704
"CA-2014-140858";"28-06-2014";"02-07-2014";"Standard Class";5;1639.711;23.0;106.72200000000001
"CA-2017-101434";"20-06-2017";"27-06-2017";"Standard Class";2;249.79;5.0;76.8028
"US-2014-102071";"09-05-2014";"15-05-2014";"Standard Class";2;235.76999999999998;7.0;44.3808
"CA-2017-126956";"21-08-2017";"28-08-2017";"Standard Class";3;87.52000000000001;13.0;35.086800000000004
"CA-2017-129462";"16-06-2017";"21-06-2017";"Second Class";4;740.59;8.0;210.16479999999999
"CA-2016-165316";"23-07-2016";"27-07-2016";"Standard Class";3;324.38700000000006;5.0;-102.3419
"US-2014-115987";"08-09-2014";"13-09-2014";"Second Class";1;51.184;4.0;-79.3352
"US-2017-156083";"04-11-2017";"11-11-2017";"Standard Class";1;9.664;2.0;3.2616
"US-2016-137547";"07-03-2016";"12-03-2016";"Standard Class";1;21.072;3.0;1.5804
"CA-2015-100454";"20-11-2015";"25-11-2015";"Standard Class";3;258.01800000000003;11.0;28.9647
"CA-2016-161669";"07-11-2016";"09-11-2016";"First Class";4;90.396;12.0;30.633
"CA-2015-114300";"13-10-2015";"17-10-2015";"Standard Class";2;371.65999999999997;10.0;101.18539999999999
"CA-2014-107755";"07-02-2014";"12-02-2014";"Standard Class";1;115.36;7.0;49.6048
"CA-2016-152534";"20-06-2016";"25-06-2016";"Second Class";2;44.040000000000006;8.0;20.004
"CA-2016-113747";"28-05-2016";"04-06-2016";"Standard Class";1;185.88;6.0;50.1876
"CA-2016-123274";"19-02-2016";"24-02-2016";"Standard Class";2;287.4;5.0;24.3894
"CA-2014-125612";"03-08-2014";"08-08-2014";"Standard Class";3;163.62;14.0;51.1464
"CA-2017-161984";"10-04-2017";"15-04-2017";"Standard Class";2;14.77;3.0;7.156700000000001
"CA-2014-133851";"09-06-2014";"16-06-2014";"Standard Class";2;30.46;4.0;10.7732
"CA-2016-134474";"05-01-2016";"07-01-2016";"Second Class";3;255.904;10.0;46.45680000000001
"CA-2014-149020";"10-01-2014";"15-01-2014";"Standard Class";2;54.83;2.0;22.6537
"CA-2016-134362";"29-09-2016";"02-10-2016";"First Class";1;15.936;4.0;5.1792
"CA-2014-136742";"06-04-2014";"10-04-2014";"Standard Class";1;44.91;6.0;-35.928
"CA-2016-158099";"03-09-2016";"05-09-2016";"First Class";2;1422.252;8.0;-807.777
"CA-2015-131128";"19-10-2015";"20-10-2015";"First Class";1;34.44;3.0;17.22
"CA-2014-148488";"10-12-2014";"15-12-2014";"Standard Class";1;106.344;7.0;37.2204
"CA-2017-114636";"25-08-2017";"29-08-2017";"Standard Class";1;192.16;5.0;67.256
"CA-2016-116736";"17-01-2016";"21-01-2016";"Standard Class";3;724.55;7.0;144.6682
"CA-2017-111689";"30-11-2017";"02-12-2017";"Second Class";2;1311.372;8.0;285.4993
"CA-2015-129098";"09-10-2015";"13-10-2015";"Standard Class";1;30.84;2.0;8.3268
"US-2017-123463";"23-12-2017";"23-12-2017";"Same Day";1;13.48;4.0;5.9312
"CA-2016-165148";"22-10-2016";"24-10-2016";"First Class";1;31.4;5.0;10.048
"CA-2014-134061";"29-04-2014";"04-05-2014";"Standard Class";1;17.46;2.0;5.9364
"CA-2015-143602";"25-04-2015";"28-04-2015";"Second Class";1;13.944;3.0;4.5318
"CA-2017-115364";"26-06-2017";"02-07-2017";"Standard Class";1;83.76;12.0;1.6752
"CA-2017-150707";"14-10-2017";"19-10-2017";"Standard Class";1;37.66;7.0;18.4534
"CA-2014-104976";"09-12-2014";"16-12-2014";"Standard Class";1;34.68;6.0;16.9932
"CA-2017-132934";"20-06-2017";"26-06-2017";"Standard Class";2;201.262;8.0;33.5956
"CA-2017-133256";"26-06-2017";"27-06-2017";"First Class";2;559.8399999999999;12.0;141.3928
"CA-2016-105494";"10-11-2016";"12-11-2016";"First Class";2;225.82799999999997;10.0;66.57419999999999
"CA-2016-140634";"03-10-2016";"06-10-2016";"Second Class";1;15.648;2.0;5.0856
"CA-2014-144407";"09-09-2014";"15-09-2014";"Standard Class";1;103.6;7.0;51.8
"CA-2017-160983";"29-10-2017";"31-10-2017";"Second Class";1;46.96;8.0;22.5408
"US-2016-114622";"10-04-2016";"12-04-2016";"First Class";1;8.904;2.0;-6.5296
"CA-2017-150959";"11-11-2017";"13-11-2017";"First Class";2;28.775999999999996;9.0;-28.695
"CA-2017-132353";"15-09-2017";"17-09-2017";"First Class";1;323.976;3.0;20.2485
"CA-2016-130477";"08-04-2016";"12-04-2016";"Standard Class";3;97.96000000000001;7.0;18.438399999999998
"CA-2017-143259";"30-12-2017";"03-01-2018";"Standard Class";3;466.84200000000004;14.0;34.6365
"CA-2017-137596";"02-09-2017";"07-09-2017";"Standard Class";3;3480.96;13.0;1234.3688
"CA-2015-133627";"31-05-2015";"07-06-2015";"Standard Class";1;22.2;6.0;9.102
"CA-2017-102519";"27-11-2017";"29-11-2017";"First Class";2;190.67;10.0;75.3001
"US-2014-141215";"15-06-2014";"21-06-2014";"Standard Class";3;906.43;9.0;-90.1178
"CA-2016-165218";"05-03-2016";"11-03-2016";"Standard Class";2;162.344;4.0;49.594300000000004
"CA-2014-138296";"05-12-2014";"12-12-2014";"Standard Class";1;24.56;2.0;6.8768
"CA-2015-111164";"11-04-2015";"15-04-2015";"Standard Class";3;513.73;9.0;159.3106
"CA-2016-149797";"15-09-2016";"20-09-2016";"Standard Class";1;841.568;2.0;294.5488
"CA-2014-132962";"13-09-2014";"16-09-2014";"First Class";2;267.552;8.0;58.993199999999995
"CA-2015-115091";"05-10-2015";"09-10-2015";"Standard Class";2;75.04;6.0;22.453200000000002
"CA-2017-144932";"14-04-2017";"17-04-2017";"First Class";3;118.32;9.0;28.923000000000002
"CA-2016-140081";"20-06-2016";"24-06-2016";"Standard Class";3;492.966;11.0;17.2272
"US-2017-111745";"05-11-2017";"06-11-2017";"First Class";1;159.99;1.0;54.3966
"CA-2015-148250";"13-12-2015";"17-12-2015";"Standard Class";2;147.44;6.0;41.185599999999994
"CA-2016-142958";"13-12-2016";"20-12-2016";"Standard Class";1;1114.272;4.0;41.7852
"CA-2015-120880";"29-05-2015";"03-06-2015";"Standard Class";3;740.73;13.0;219.0102
"US-2015-140200";"26-07-2015";"28-07-2015";"First Class";1;393.165;3.0;-204.4458
"US-2017-110576";"28-11-2017";"02-12-2017";"Standard Class";5;3629.936;34.0;-543.6025999999999
"CA-2017-131156";"03-04-2017";"07-04-2017";"Standard Class";1;25.472;4.0;7.6416
"CA-2017-136539";"28-12-2017";"01-01-2018";"Standard Class";2;106.02080000000001;4.0;-8.8792
"CA-2017-119305";"30-11-2017";"04-12-2017";"Standard Class";1;173.8;5.0;43.45
"CA-2017-102414";"15-05-2017";"18-05-2017";"Second Class";2;34.344;3.0;-0.5787
"CA-2015-112571";"22-09-2015";"22-09-2015";"Same Day";1;204.6;2.0;53.196
"CA-2017-152142";"14-11-2017";"19-11-2017";"Standard Class";1;321.568;2.0;28.1372
"CA-2015-160059";"27-11-2015";"01-12-2015";"Standard Class";1;6.24;2.0;3.0576
"CA-2016-120859";"01-09-2016";"04-09-2016";"First Class";1;21.88;2.0;10.94
"CA-2014-127488";"22-09-2014";"24-09-2014";"Second Class";1;4.608;2.0;1.6704
"CA-2017-135279";"09-04-2017";"11-04-2017";"First Class";6;760.8;17.0;116.9461
"CA-2014-115791";"16-01-2014";"18-01-2014";"Second Class";4;299.964;14.0;-5.933499999999999
"US-2017-103247";"05-10-2017";"08-10-2017";"Second Class";2;236.722;10.0;28.798399999999997
"US-2017-100209";"09-07-2017";"15-07-2017";"Standard Class";1;1.08;2.0;-0.792
"CA-2017-159366";"07-01-2017";"10-01-2017";"First Class";1;3059.982;2.0;679.996
"CA-2016-145499";"30-05-2016";"31-05-2016";"First Class";1;3.282;2.0;-2.6256
"CA-2015-157035";"09-12-2015";"12-12-2015";"First Class";1;34.02;3.0;16.6698
"CA-2016-144939";"03-10-2016";"08-10-2016";"Standard Class";1;599.292;6.0;93.2232
"CA-2014-163419";"11-11-2014";"14-11-2014";"Second Class";3;1167.296;8.0;132.29399999999998
"CA-2017-100314";"29-09-2017";"05-10-2017";"Standard Class";3;372.44599999999997;9.0;56.8968
"CA-2015-146829";"10-03-2015";"10-03-2015";"Same Day";1;1.112;2.0;-1.8904
"CA-2017-167899";"21-05-2017";"26-05-2017";"Standard Class";2;538.02;8.0;78.0183
"CA-2015-153549";"29-03-2015";"31-03-2015";"Second Class";1;1166.92;5.0;131.2785
"CA-2016-110023";"09-09-2016";"11-09-2016";"First Class";1;14.624;2.0;5.484
"CA-2016-105585";"26-08-2016";"27-08-2016";"First Class";2;165.13;8.0;74.6154
"CA-2014-117639";"21-05-2014";"25-05-2014";"Standard Class";2;3333.8999999999996;10.0;1449.5187
"CA-2015-162537";"28-10-2015";"03-11-2015";"Standard Class";4;104.51;16.0;36.8692
"CA-2016-155488";"13-11-2016";"17-11-2016";"Standard Class";1;44.02;2.0;11.4452
"CA-2015-124891";"31-07-2015";"31-07-2015";"Same Day";3;3419.872;17.0;480.6405
"CA-2015-126445";"27-08-2015";"31-08-2015";"Standard Class";1;484.65;3.0;92.0835
"CA-2015-111199";"13-11-2015";"17-11-2015";"Standard Class";1;115.296;3.0;40.3536
"CA-2015-105312";"06-11-2015";"09-11-2015";"First Class";2;11.481;6.0;-1.0427999999999997
"CA-2017-135034";"01-08-2017";"03-08-2017";"First Class";1;95.984;2.0;5.999
"CA-2017-118437";"17-06-2017";"21-06-2017";"Second Class";2;169.28;4.0;50.6437
"US-2015-126214";"21-12-2015";"24-12-2015";"Second Class";2;1717.9699999999998;14.0;392.8934
"CA-2015-133025";"17-09-2015";"19-09-2015";"Second Class";1;32.4;5.0;15.552
"CA-2015-108665";"06-07-2015";"10-07-2015";"Standard Class";4;896.38;15.0;229.515
"CA-2015-124450";"27-04-2015";"03-05-2015";"Standard Class";3;2670.19;14.0;974.3135
"CA-2015-167269";"16-06-2015";"20-06-2015";"Standard Class";1;6.208;2.0;2.1728
"CA-2017-106964";"17-12-2017";"20-12-2017";"First Class";1;11.808;2.0;4.2804
"CA-2016-126529";"11-01-2016";"13-01-2016";"Second Class";3;94.452;8.0;16.147199999999998
"CA-2014-163552";"11-07-2014";"15-07-2014";"Standard Class";5;1368.6200000000001;25.0;413.61249999999995
"CA-2016-109820";"20-11-2016";"22-11-2016";"First Class";3;32.751;8.0;-7.4058
"CA-2016-113061";"22-04-2016";"26-04-2016";"Standard Class";1;86.62;2.0;8.662
"CA-2015-127418";"13-06-2015";"14-06-2015";"First Class";1;36.624;3.0;13.734
"CA-2017-121818";"20-11-2017";"21-11-2017";"First Class";2;52.696;10.0;4.4919
"CA-2016-127670";"20-03-2016";"24-03-2016";"Standard Class";1;697.16;4.0;146.4036
"CA-2016-102981";"06-09-2016";"09-09-2016";"Second Class";2;754.212;5.0;101.445
"CA-2017-115651";"09-07-2017";"12-07-2017";"First Class";2;67.304;14.0;-143.1765
"CA-2017-152702";"12-10-2017";"16-10-2017";"Standard Class";1;254.604;14.0;-18.186
"CA-2016-169103";"08-03-2016";"13-03-2016";"Standard Class";2;1466.32;8.0;81.409
"CA-2014-139192";"27-05-2014";"01-06-2014";"Second Class";2;1213.494;13.0;163.2654
"US-2015-153500";"03-07-2015";"05-07-2015";"First Class";3;458.072;13.0;29.532399999999996
"CA-2015-110667";"04-04-2015";"08-04-2015";"Standard Class";4;210.992;11.0;58.2019
"CA-2017-167150";"10-12-2017";"17-12-2017";"Standard Class";1;19.936;4.0;7.2268
"CA-2016-105284";"24-11-2016";"01-12-2016";"Standard Class";1;4.416;3.0;1.6008
"US-2015-125374";"23-03-2015";"29-03-2015";"Standard Class";1;107.772;2.0;-29.2524
"CA-2015-161263";"16-04-2015";"21-04-2015";"Standard Class";6;239.204;22.0;-70.1181
"CA-2016-157686";"01-10-2016";"02-10-2016";"First Class";1;194.848;4.0;12.178
"US-2017-139955";"28-09-2017";"30-09-2017";"Second Class";1;1.744;1.0;-0.3488
"US-2015-150161";"25-07-2015";"29-07-2015";"Standard Class";1;25.176;4.0;-18.4624
"CA-2015-144652";"20-11-2015";"26-11-2015";"Standard Class";1;19.46;7.0;5.0596
"CA-2016-152814";"28-04-2016";"02-05-2016";"Standard Class";1;29.472;3.0;9.9468
"CA-2017-106943";"14-11-2017";"19-11-2017";"Standard Class";1;8.64;2.0;3.024
"CA-2016-134348";"12-11-2016";"19-11-2016";"Standard Class";3;42.622;14.0;-5.947799999999999
"CA-2016-161781";"29-09-2016";"30-09-2016";"First Class";1;40.88;7.0;10.6288
"CA-2017-132521";"23-09-2017";"25-09-2017";"Second Class";3;158.28;6.0;44.3996
"CA-2015-110016";"29-11-2015";"04-12-2015";"Standard Class";2;1126.8300000000002;13.0;131.1225
"US-2016-143819";"01-03-2016";"05-03-2016";"Standard Class";4;6125.822;18.0;2253.4265
"CA-2016-167584";"12-08-2016";"12-08-2016";"Same Day";1;6.48;1.0;3.1104
"CA-2016-166163";"15-08-2016";"20-08-2016";"Second Class";2;75.126;4.0;8.7096
"CA-2017-158407";"04-06-2017";"10-06-2017";"Standard Class";2;103.96799999999999;4.0;27.1934
"CA-2015-143490";"06-12-2015";"13-12-2015";"Standard Class";2;339.334;11.0;52.8206
"CA-2015-165085";"27-12-2015";"31-12-2015";"Standard Class";2;384.85999999999996;7.0;117.3894
"CA-2017-160423";"21-01-2017";"26-01-2017";"Standard Class";2;383.992;14.0;1.841000000000001
"CA-2014-159338";"25-06-2014";"28-06-2014";"First Class";1;447.84;5.0;11.196
"CA-2016-107216";"14-06-2016";"17-06-2016";"First Class";4;53.7;11.0;18.316
"US-2017-145863";"21-04-2017";"27-04-2017";"Standard Class";2;5.628;6.0;-9.702300000000001
"US-2016-110156";"19-11-2016";"24-11-2016";"Standard Class";8;296.668;37.0;28.1341
"CA-2017-140585";"18-12-2017";"23-12-2017";"Second Class";3;286.485;5.0;61.2374
"CA-2016-144855";"22-07-2016";"24-07-2016";"Second Class";1;6.3;2.0;3.024
"CA-2015-142755";"04-09-2015";"08-09-2015";"Standard Class";4;919.49;14.0;258.27840000000003
"US-2014-147627";"20-01-2014";"26-01-2014";"Standard Class";6;1859.4;27.0;437.2475
"CA-2015-105970";"02-03-2015";"07-03-2015";"Standard Class";2;112.03999999999999;7.0;53.581599999999995
"CA-2016-112102";"12-04-2016";"16-04-2016";"Standard Class";3;448.81;10.0;124.5025
"US-2016-114776";"06-12-2016";"07-12-2016";"First Class";1;19.44;3.0;9.3312
"US-2016-134908";"05-06-2016";"09-06-2016";"Standard Class";2;132.168;7.0;-20.718
"US-2016-148803";"11-12-2016";"11-12-2016";"Same Day";1;85.224;3.0;7.4571
"CA-2016-152170";"12-11-2016";"15-11-2016";"Second Class";5;383.14;21.0;163.17199999999997
"CA-2014-146969";"29-09-2014";"03-10-2014";"Standard Class";5;968.3;10.0;299.0266
"CA-2015-112452";"04-04-2015";"04-04-2015";"Same Day";5;1273.6060000000002;9.0;326.2746
"CA-2015-113971";"08-05-2015";"14-05-2015";"Standard Class";1;8.352;6.0;1.2528
"CA-2017-160395";"31-12-2016";"06-01-2017";"Standard Class";2;163.408;9.0;55.5597
