customer_id,trans_date,tran_amount
CS3176,06-Mar-15,36
CS5970,07-Sep-14,88
CS1326,20-Feb-15,79
CS2377,24-Oct-14,52
CS3083,16-Apr-14,94
CS3373,10-Dec-14,47
CS5495,11-Jan-15,101
CS3754,12-May-14,98
CS2482,27-Jan-14,47
CS1736,21-Aug-14,81
CS3790,07-Feb-15,35
CS4853,26-Dec-14,105
CS4149,09-Aug-14,81
CS4161,09-Jul-14,104
CS4901,23-Jan-14,56
CS2822,22-Jan-14,78
CS5608,14-Jun-14,62
CS4114,30-May-14,41
CS3232,13-Feb-14,42
CS2493,17-Mar-14,49
CS2860,12-Jun-14,78
CS2177,16-Mar-15,80
CS5797,26-Nov-14,81
CS3678,23-Apr-14,58
CS4887,26-Aug-14,59
CS5255,22-Mar-14,73
CS1140,01-Apr-14,36
CS4659,11-Jul-14,39
CS1729,02-Sep-14,54
CS4364,28-Dec-14,69
CS2945,06-Sep-14,79
CS1878,13-Mar-14,45
CS1654,05-May-14,69
CS1930,12-Feb-14,46
CS4341,14-Mar-14,50
CS6040,26-Jan-15,80
CS5205,22-Jan-15,98
CS4967,13-Jun-14,55
CS4045,12-Nov-14,56
CS2700,18-Aug-14,40
CS2141,15-Dec-14,89
CS6023,31-Aug-14,83
CS1818,18-Feb-15,85
CS3270,20-Aug-14,38
CS5362,04-Aug-14,48
CS5404,03-Feb-14,70
CS5996,11-Mar-15,73
CS6031,02-Jan-15,61
CS3233,23-Feb-15,68
CS4097,19-Dec-14,48
CS2982,30-Sep-14,57
CS4132,06-Feb-15,41
CS1755,15-Apr-14,46
CS2278,19-Aug-14,83
CS2514,12-Oct-14,100
CS2258,02-Oct-14,75
CS4698,30-Sep-14,38
CS2569,22-Mar-14,75
CS3260,06-Feb-15,54
CS2350,11-Apr-14,40
CS3646,23-Jun-14,87
CS2718,05-Feb-14,66
CS5113,14-Aug-14,45
CS5861,16-Apr-14,88
CS1906,05-Jul-14,102
CS2021,12-Jan-14,51
CS3632,28-Dec-14,80
CS5154,09-Mar-15,42
CS3591,09-Jul-14,64
CS3174,18-Mar-14,60
CS5552,25-Mar-14,81
CS2729,30-Dec-14,81
CS5086,09-Aug-14,35
CS3377,25-Mar-14,57
CS2204,15-Jan-14,92
CS4503,19-Feb-14,92
CS5027,03-May-14,89
CS3093,05-Jul-14,47
CS4075,30-Jul-14,99
CS1828,28-Sep-14,49
CS2019,18-Jan-14,101
CS4610,21-Jan-14,86
CS4885,15-Sep-14,43
CS2986,13-Nov-14,41
CS4872,14-Mar-15,80
CS2364,22-Feb-15,105
CS5851,13-Mar-15,87
CS5833,31-Dec-14,43
CS2349,13-Apr-14,67
CS1919,01-Jan-14,72
CS4055,22-Mar-14,73
CS2847,05-Nov-14,48
CS5567,01-Mar-14,70
CS5240,14-Jul-14,99
CS1325,25-Aug-14,52
CS3369,04-May-14,87
CS1184,23-Nov-14,95
CS3094,07-Jan-14,46
CS2448,08-May-14,102
CS5673,15-Jun-14,102
CS1448,06-Jul-14,100
CS3504,15-Sep-14,50
CS1650,23-Nov-14,51
CS3205,25-Feb-15,55
CS1326,06-Jan-15,72
CS1178,16-Mar-14,71
CS3968,07-Feb-15,80
CS3715,11-Jan-15,70
CS5235,16-Nov-14,45
CS4377,24-Jun-14,37
CS4370,15-Jul-14,67
CS3255,22-May-14,35
CS5459,01-Apr-14,59
CS3075,13-Mar-15,72
CS5567,16-Jan-15,84
CS2348,21-Jun-14,81
CS4802,18-Nov-14,96
CS2049,13-Sep-14,83
CS1714,05-Mar-15,63
CS3744,02-Feb-14,85
CS5492,17-Apr-14,66
CS2207,27-Jan-14,42
CS2962,18-Jan-15,39
CS2530,31-Aug-14,101
CS4450,15-Apr-14,83
CS5077,24-Apr-14,74
CS2282,15-Jan-14,91
CS6077,21-Sep-14,86
CS4181,02-Dec-14,61
CS4576,10-Sep-14,78
CS1658,31-May-14,37
CS2256,24-Jan-14,79
CS2324,15-Jun-14,94
CS3627,26-May-14,79
CS3195,18-Sep-14,43
CS4356,08-Jan-14,61
CS3413,26-Jul-14,73
CS4844,19-Mar-14,73
CS1210,05-Aug-14,93
CS4271,07-Mar-14,56
CS4593,13-Apr-14,47
CS4570,24-Nov-14,72
CS6018,22-Jul-14,71
CS3426,01-Mar-14,43
CS5695,20-Apr-14,35
CS3208,12-May-14,71
CS5720,01-Mar-15,103
CS4257,24-Nov-14,86
CS4214,10-Oct-14,50
CS3613,14-Dec-14,101
CS2330,17-Oct-14,76
CS3093,20-Oct-14,90
CS2602,15-Nov-14,38
CS5295,25-Nov-14,54
CS4753,12-Jun-14,79
CS3607,24-Dec-14,89
CS1226,06-Sep-14,41
CS3006,17-Jan-15,53
CS4543,07-Sep-14,37
CS4677,02-Feb-15,105
CS4548,29-Dec-14,52
CS2018,10-Jan-15,37
CS5576,02-Oct-14,101
CS1679,30-May-14,72
CS4861,06-Aug-14,64
CS3201,21-Feb-14,90
CS1141,01-May-14,96
CS4238,20-Nov-14,72
CS2614,13-Dec-14,53
CS3246,25-Jan-14,44
CS5456,21-Feb-14,36
CS4992,31-Jul-14,101
CS5749,15-Nov-14,81
CS3828,14-Mar-14,36
CS4740,01-Apr-14,46
CS2560,11-Oct-14,36
CS2226,07-Feb-14,80
CS6027,11-May-14,96
CS3836,13-May-14,76
CS1748,24-Jan-14,84
CS1801,28-Feb-14,76
CS5140,19-May-14,44
CS2934,27-Feb-15,51
CS2271,26-Jan-14,71
CS1396,17-Apr-14,105
CS1382,11-Mar-14,65
CS2161,20-May-14,75
CS6031,08-Aug-14,54
CS1600,07-Mar-14,44
CS4504,31-May-14,104
CS2111,12-May-14,96
CS5231,14-Feb-14,42
CS3741,06-Mar-15,63
CS2706,08-Feb-14,95
CS4392,21-Aug-14,78
CS4686,13-Mar-14,71
CS3629,27-Jan-14,44
CS4901,14-Sep-14,41
CS2106,01-Feb-14,86
CS5798,24-May-14,55
CS1443,26-May-14,98
CS4247,30-Oct-14,95
CS5132,15-Feb-15,90
CS3724,02-Jul-14,98
CS2510,31-Dec-14,68
CS4402,27-Feb-15,43
CS3899,23-Aug-14,95
CS5392,05-Oct-14,80
CS2922,02-Mar-14,57
CS4522,10-Feb-14,83
CS3481,19-Jun-14,54
CS4169,24-Mar-14,69
CS1468,18-Feb-14,91
CS2575,23-Feb-14,68
CS5147,19-Oct-14,82
CS3147,07-Sep-14,60
CS2916,18-Sep-14,104
CS6052,25-Oct-14,79
CS4108,17-Feb-14,75
CS4555,02-Mar-15,62
CS3202,06-May-14,56
CS3725,19-Jan-15,88
CS5827,22-Dec-14,63
CS2661,16-Nov-14,87
CS5570,07-Apr-14,62
CS3904,24-Jan-15,83
CS1718,06-Aug-14,75
CS1218,29-Jun-14,72
CS2245,05-Aug-14,61
CS1553,24-May-14,77
CS2244,17-Oct-14,55
CS2537,09-Dec-14,35
CS1698,19-Jan-15,66
CS2531,21-Aug-14,97
CS2748,28-Nov-14,80
CS4339,18-May-14,94
CS5344,14-Sep-14,36
CS3688,14-May-14,93
CS3433,25-Jul-14,74
CS3420,16-Sep-14,48
CS3164,06-Sep-14,81
CS2693,09-Jul-14,66
CS3442,07-Mar-15,86
CS4776,03-Dec-14,48
CS4906,19-Apr-14,102
CS5905,04-Sep-14,45
CS4687,22-Jul-14,45
CS5931,28-Feb-15,91
CS5099,12-Feb-15,77
CS3804,11-Jun-14,67
CS4843,22-Sep-14,63
CS2361,08-Oct-14,82
CS4350,11-Jan-14,37
CS2224,11-Jan-14,63
CS3035,04-Jun-14,89
CS5522,14-Jan-15,86
CS5966,31-May-14,68
CS1622,16-Mar-15,62
CS1678,14-Sep-14,44
CS3911,06-Dec-14,104
CS3069,28-Jan-15,68
CS1485,09-Dec-14,82
CS1538,30-Mar-14,55
CS3430,17-Oct-14,87
CS1789,22-Jan-14,90
CS5184,20-Aug-14,49
CS3903,03-Jan-14,95
CS3307,14-Jan-15,96
CS4169,16-May-14,76
CS2936,07-Jan-15,48
CS4213,14-Feb-14,82
CS3195,27-Apr-14,58
CS1338,11-Dec-14,92
CS3969,01-May-14,65
CS3537,10-Feb-14,87
CS2885,07-Feb-14,73
CS3501,06-Mar-15,63
CS4417,11-Feb-15,59
CS5894,09-Feb-14,99
CS1785,02-Jul-14,37
CS5990,15-Jan-15,79
CS4683,04-Feb-14,64
CS3715,04-Feb-14,76
CS3680,17-Dec-14,105
CS2228,03-May-14,86
CS3644,06-Aug-14,54
CS4465,30-Aug-14,46
CS5419,05-May-14,48
CS4287,13-Jul-14,68
CS1675,04-Apr-14,61
CS4904,01-Sep-14,50
CS4514,10-Jan-14,92
CS3804,20-Jul-14,60
CS3409,25-Apr-14,57
CS4539,27-Jun-14,53
CS4804,08-Jan-15,59
CS1269,16-Jul-14,42
CS1200,02-Jul-14,92
CS3002,05-Jan-14,37
CS4845,05-Nov-14,71
CS2673,01-Jun-14,94
CS2903,04-May-14,46
CS5168,16-May-14,79
CS3324,24-Feb-15,75
CS3170,19-Jun-14,96
CS4348,27-Jan-14,82
CS3282,17-Feb-15,66
CS4090,07-Sep-14,105
CS5055,22-Feb-14,50
CS4499,07-Nov-14,95
CS5400,15-May-14,36
CS2036,10-Dec-14,81
CS2965,24-Jun-14,84
CS2146,16-Jan-14,37
CS5308,05-Oct-14,63
CS3015,14-Feb-14,63
CS4800,07-Jan-15,90
CS3283,13-Apr-14,96
CS3671,18-Aug-14,63
CS5206,21-Mar-14,91
CS1759,29-Nov-14,80
CS3901,27-Apr-14,56
CS4650,04-Jan-15,51
CS3593,17-Oct-14,87
CS4017,05-Sep-14,66
CS1465,14-Mar-15,102
CS3276,27-Mar-14,87
CS2624,27-Jan-14,88
CS2837,03-Oct-14,69
CS4677,16-Jul-14,45
CS1131,20-Oct-14,95
CS4657,30-May-14,42
CS1222,27-Jan-15,64
CS5309,22-Nov-14,60
CS2237,03-Jun-14,67
CS2833,22-Sep-14,71
CS2680,18-Aug-14,70
CS5743,01-Feb-14,88
CS2902,16-May-14,73
CS5348,31-Jul-14,105
CS2306,21-Jan-15,83
CS2123,23-Mar-14,70
CS1856,08-Sep-14,62
CS3341,26-Nov-14,82
CS5242,23-Oct-14,96
CS5337,15-Oct-14,48
CS5408,10-May-14,105
CS3629,28-Apr-14,65
CS5859,16-Mar-15,47
CS1982,27-Jan-15,102
CS2923,24-Jun-14,64
CS3417,06-Apr-14,59
CS5991,07-Apr-14,77
CS2521,27-Feb-14,54
CS2144,13-Jul-14,38
CS3139,07-Mar-14,83
CS2105,06-Mar-14,43
CS4018,19-Jan-15,75
CS5416,24-Nov-14,87
CS3769,27-Feb-15,71
CS5141,20-Dec-14,88
CS5841,21-Jan-14,97
CS3144,14-Apr-14,91
CS5824,04-Feb-15,67
CS1316,19-Jan-15,64
CS5372,05-Sep-14,96
CS1480,20-Sep-14,40
CS5804,21-Feb-14,45
CS3705,08-Dec-14,52
CS5829,02-Aug-14,47
CS3397,07-Jan-15,86
CS1462,26-Jan-14,81
CS5017,14-Jan-15,51
CS4935,22-Apr-14,75
CS1505,09-Dec-14,44
CS4061,13-Dec-14,46
CS4084,25-Apr-14,64
CS2525,24-May-14,58
CS1296,26-Jul-14,90
CS5519,14-Aug-14,46
CS5612,18-Jul-14,73
CS2121,13-Feb-15,85
CS2561,01-Apr-14,59
CS4741,20-Dec-14,45
CS2800,03-Feb-14,78
CS1432,05-Jan-14,48
CS4660,13-May-14,102
CS5731,14-Nov-14,72
CS3586,23-Jan-15,47
CS4092,10-Jan-14,86
CS4169,15-Dec-14,70
CS3559,17-Jan-14,104
CS1922,25-Sep-14,82
CS2016,01-Oct-14,89
CS5113,07-Sep-14,50
CS2104,24-Mar-14,104
CS2734,22-Dec-14,49
CS1496,20-Jun-14,95
CS1968,06-Apr-14,51
CS2963,16-May-14,56
CS6069,03-Jul-14,73
CS3985,23-Mar-14,87
CS4657,16-Mar-15,100
CS5571,24-Aug-14,93
CS6037,12-Aug-14,98
CS3963,17-Mar-14,54
CS1485,09-Jan-14,69
CS6079,09-Mar-14,83
CS2723,11-Aug-14,37
CS5394,02-Nov-14,103
CS1740,22-Jul-14,100
CS4895,09-Jan-14,40
CS4030,08-Jul-14,47
CS2847,03-Apr-14,97
CS1460,05-Oct-14,80
CS5464,14-May-14,75
CS5030,08-Nov-14,41
CS5649,18-Aug-14,62
CS2173,05-Apr-14,58
CS3951,23-Dec-14,87
CS4015,03-Dec-14,103
CS5487,15-Feb-15,50
CS2662,01-Nov-14,69
CS3103,30-Jan-14,84
CS2960,16-May-14,94
CS2837,24-Feb-15,94
CS4462,07-Jan-14,92
CS2069,15-May-14,55
CS1300,12-Jun-14,81
CS3833,30-Jun-14,104
CS3077,11-Dec-14,61
CS2397,20-Dec-14,105
CS1780,05-Mar-15,83
CS5506,27-May-14,91
CS2394,27-Jan-14,72
CS4060,24-May-14,75
CS1137,02-Oct-14,38
CS2092,20-May-14,67
CS2666,13-Nov-14,95
CS3046,20-Apr-14,66
CS3419,14-Jan-15,97
CS1498,20-Jan-14,47
CS3109,09-Mar-15,104
CS2972,12-Jan-14,99
CS5019,08-Nov-14,72
CS2867,27-Apr-14,95
CS3530,23-Sep-14,103
CS4799,31-Aug-14,58
CS4945,23-Mar-14,101
CS5618,04-Feb-14,82
CS6100,11-Jan-14,85
CS2569,23-Feb-15,58
CS3127,15-Dec-14,53
CS1955,20-May-14,97
CS5991,09-Jan-14,96
CS1434,21-Apr-14,78
CS4343,13-Nov-14,52
CS3120,28-Jan-15,52
CS1680,27-Jan-15,63
CS2285,09-Mar-15,102
CS3837,10-May-14,50
CS4662,19-Dec-14,91
CS4110,19-Oct-14,35
CS1932,26-Sep-14,81
CS5244,25-Dec-14,90
CS5353,05-Jul-14,72
CS1605,19-Sep-14,86
CS4019,18-Nov-14,63
CS5986,15-Nov-14,101
CS4794,19-Jan-15,96
CS5298,13-Apr-14,76
CS3739,18-Mar-14,101
CS2510,06-Mar-14,74
CS1139,10-Oct-14,76
CS1352,14-Dec-14,62
CS2360,12-Nov-14,69
CS4583,03-Jan-14,82
CS2325,11-Jan-15,87
CS4889,11-Mar-15,72
CS1862,01-May-14,101
CS1942,24-May-14,100
CS5851,29-Nov-14,98
CS4530,05-Jul-14,71
CS6078,07-Jul-14,46
CS2893,30-Mar-14,39
CS5299,03-Jul-14,35
CS1600,25-Feb-15,71
CS4538,20-Jul-14,49
CS1361,24-Apr-14,103
CS2432,12-Sep-14,91
CS3533,20-Jan-15,76
CS2786,23-Nov-14,48
CS3718,31-Jan-14,91
CS3150,30-Dec-14,54
CS2200,14-Feb-14,67
CS2150,28-Mar-14,99
CS5201,17-Sep-14,100
CS4177,25-Dec-14,103
CS3408,30-Jul-14,61
CS4702,20-May-14,104
CS3144,13-Feb-15,63
CS2784,08-Mar-14,77
CS5580,13-Aug-14,77
CS5019,07-Dec-14,87
CS3626,14-Aug-14,88
CS1570,25-Oct-14,50
CS5276,06-Jan-14,41
CS4131,05-Apr-14,68
CS3575,05-Jan-15,81
CS4771,13-Dec-14,89
CS5663,26-Aug-14,49
CS2188,07-Feb-15,93
CS2396,01-Feb-15,77
CS1402,14-Feb-15,45
CS4021,15-Aug-14,42
CS2261,07-Mar-14,90
CS5015,18-Jan-14,54
CS1617,29-Jun-14,45
CS5606,15-Mar-14,92
CS1285,22-Apr-14,100
CS1391,12-Mar-15,103
CS3101,21-Feb-14,76
CS3837,26-Jul-14,94
CS4787,19-Feb-15,93
CS4830,26-Feb-15,104
CS4083,08-Mar-14,49
CS3898,25-Aug-14,66
CS2607,02-Mar-15,90
CS3288,02-Jul-14,69
CS3501,20-Sep-14,79
CS4587,23-May-14,85
CS5191,12-Mar-15,96
CS1741,20-Oct-14,52
CS5672,12-Oct-14,53
CS3297,10-Nov-14,95
CS5413,08-Dec-14,45
CS5760,04-Aug-14,71
CS3775,15-Aug-14,48
CS2494,21-Aug-14,101
CS5538,02-May-14,82
CS2736,27-Jul-14,76
CS2512,27-Feb-14,58
CS5932,12-Apr-14,57
CS2460,13-Jul-14,67
CS4059,25-Mar-14,48
CS2434,12-Oct-14,95
CS2623,08-Jul-14,102
CS4557,08-Aug-14,68
CS3058,04-Mar-15,97
CS5475,15-Oct-14,88
CS2583,22-Mar-14,56
CS4583,12-Oct-14,103
CS2058,28-May-14,59
CS3093,08-Nov-14,60
CS5183,26-Dec-14,35
CS4592,24-Apr-14,49
CS4720,01-May-14,50
CS5602,21-Dec-14,53
CS2020,07-Jun-14,35
CS3485,08-Jan-14,100
CS2669,18-Nov-14,36
CS2198,16-Jun-14,42
CS4074,17-Oct-14,60
CS5161,08-Jan-15,73
CS2929,21-Oct-14,82
CS3686,31-Aug-14,99
CS3463,06-May-14,67
CS4928,07-Feb-15,48
CS4936,03-Feb-15,50
CS3013,09-Mar-15,94
CS1311,08-Feb-15,77
CS5871,24-Feb-14,102
CS5076,10-Jun-14,94
CS5576,30-May-14,56
CS2588,13-Sep-14,105
CS3710,06-Feb-15,49
CS4838,05-Jul-14,84
CS5695,09-Jul-14,57
CS1802,05-Apr-14,39
CS1859,08-Jan-14,50
CS3160,19-Nov-14,48
CS1203,20-Aug-14,92
CS3335,23-Oct-14,61
CS3508,03-Jan-14,77
CS3823,27-Mar-14,46
CS1765,24-Mar-14,75
CS5544,16-Nov-14,78
CS3940,06-Mar-15,39
CS4103,13-Jan-15,72
CS1329,14-Nov-14,97
CS2969,21-Aug-14,103
CS1318,13-Jan-14,98
CS3245,30-Sep-14,100
CS3227,09-May-14,36
CS1985,01-Jun-14,88
CS5156,09-Jul-14,101
CS3021,29-Aug-14,80
CS3762,11-Nov-14,72
CS2255,01-Sep-14,64
CS1579,16-Apr-14,95
CS3270,18-Oct-14,96
CS2637,17-Jan-15,62
CS3154,08-Dec-14,98
CS1876,07-Jan-15,91
CS3975,26-Apr-14,67
CS5302,12-Feb-15,40
CS5328,20-Nov-14,69
CS1449,17-Dec-14,54
CS3366,17-Jan-15,54
CS2437,26-Jun-14,83
CS3686,28-Oct-14,89
CS3658,31-Aug-14,51
CS2412,27-Aug-14,63
CS1120,20-Feb-15,62
CS1160,15-Jan-15,90
CS2185,09-Oct-14,62
CS3695,01-Nov-14,69
CS2225,19-Dec-14,86
CS1627,29-Dec-14,38
CS5898,26-Nov-14,74
CS5282,26-Jan-14,103
CS6107,03-Jan-15,64
CS2884,08-Jan-14,56
CS4807,05-Aug-14,44
CS5859,13-May-14,74
CS4606,22-Aug-14,97
CS1570,04-Dec-14,89
CS4292,22-Jan-14,35
CS5781,02-Feb-14,91
CS3458,11-Feb-15,40
CS3255,16-Jan-14,74
CS1410,21-Jan-14,39
CS3102,20-Jan-14,84
CS6072,12-Jun-14,38
CS2688,01-Nov-14,84
CS1143,16-Aug-14,54
CS4553,10-Mar-15,61
CS2147,24-Feb-15,102
CS6060,18-Mar-14,70
CS2074,18-Nov-14,40
CS2414,25-Feb-14,87
CS3842,03-Jun-14,68
CS3499,08-Jun-14,69
CS4898,14-Feb-15,79
CS5057,14-Sep-14,96
CS3701,20-Mar-14,38
CS2434,12-Nov-14,101
CS6086,13-Apr-14,73
CS3429,31-Jan-14,46
CS1836,04-May-14,40
CS2855,28-Aug-14,96
CS5199,01-Mar-15,87
CS4180,03-Jul-14,53
CS1337,21-Nov-14,84
CS2301,30-Nov-14,69
CS4424,16-Mar-14,85
CS3713,01-Sep-14,80
CS5979,07-Jun-14,100
CS3119,27-Dec-14,41
CS5347,23-Jan-14,91
CS2762,23-Feb-14,92
CS4184,28-Feb-14,40
CS5980,25-May-14,95
CS2915,27-Mar-14,87
CS2282,05-Feb-14,70
CS2936,13-Apr-14,92
CS4528,09-Feb-15,105
CS1637,22-Feb-15,47
CS1622,10-Dec-14,60
CS1473,03-Feb-15,83
CS2322,08-Dec-14,77
CS1637,17-Feb-15,90
CS5649,05-Oct-14,85
CS5159,15-Mar-14,77
CS4495,13-Dec-14,83
CS2518,10-Nov-14,62
CS4481,19-Nov-14,67
CS2090,31-May-14,65
CS5139,26-Aug-14,78
CS2581,13-Aug-14,104
CS1877,05-Sep-14,77
CS4860,09-Feb-14,103
CS1876,18-Feb-15,101
CS5593,23-May-14,47
CS4748,12-Jan-15,71
CS1892,30-Jan-15,53
CS3420,26-Jan-15,87
CS2240,07-Oct-14,60
CS2257,26-Sep-14,88
CS4175,12-Oct-14,93
CS1869,05-Feb-15,60
CS3597,08-Jul-14,36
CS2645,22-Feb-15,51
CS2962,24-Feb-15,99
CS3573,12-May-14,62
CS4858,10-Apr-14,78
CS5620,28-Feb-15,80
CS4798,01-Aug-14,89
CS4540,03-Jul-14,56
CS4929,10-Dec-14,55
CS5537,11-Apr-14,90
CS4697,09-Dec-14,83
CS5732,05-Jun-14,53
CS4828,28-May-14,36
CS6060,21-Feb-14,80
CS5668,22-Apr-14,99
CS5830,27-Apr-14,38
CS2023,11-Oct-14,54
CS2768,25-Jan-14,73
CS2652,12-Jun-14,83
CS5894,09-Mar-15,50
CS2185,06-May-14,75
CS1143,04-Aug-14,98
CS4547,04-Aug-14,75
CS1746,10-Jun-14,52
CS2231,24-Nov-14,85
CS5469,03-Jun-14,66
CS1920,02-Jan-14,64
CS4096,08-May-14,85
CS6006,28-Apr-14,67
CS3181,13-Aug-14,83
CS1607,22-Nov-14,88
CS5928,05-Mar-15,36
CS3235,18-Jan-15,95
CS1443,09-Jan-14,67
CS1266,03-Jul-14,87
CS1581,21-Apr-14,68
CS2442,18-Sep-14,94
CS2166,24-Sep-14,46
CS3496,16-Jan-14,101
CS2172,01-Mar-14,89
CS1883,25-Jan-15,46
CS4030,12-Jul-14,61
CS5481,26-Feb-14,41
CS5171,09-Apr-14,70
CS6014,19-Feb-15,56
CS2320,27-Oct-14,82
CS3333,23-Jan-15,42
CS5808,02-Sep-14,58
CS5005,22-Aug-14,36
CS2783,23-Sep-14,65
CS4818,31-Aug-14,88
CS4438,11-Mar-15,65
CS2440,25-Jan-14,90
CS2994,01-Apr-14,71
CS2647,26-Mar-14,101
CS1322,11-Mar-15,78
CS5408,17-Dec-14,84
CS4701,26-Mar-14,61
CS1160,31-Aug-14,56
CS1501,22-Aug-14,98
CS2330,12-Oct-14,37
CS2113,30-Aug-14,91
CS3530,09-Jun-14,104
CS6088,01-Feb-15,77
CS1537,05-Nov-14,53
CS5288,24-Feb-15,74
CS2621,15-Apr-14,99
CS4570,18-Jan-14,69
CS1644,01-Jan-14,86
CS5631,12-May-14,53
CS1529,24-Nov-14,52
CS6042,23-Aug-14,42
CS2652,20-Nov-14,70
CS1851,14-Feb-15,71
CS1682,30-Sep-14,91
CS2767,17-Mar-14,97
CS1135,15-Apr-14,63
CS2816,25-Sep-14,47
CS5831,14-Feb-15,81
CS4688,22-Jun-14,80
CS1306,23-Aug-14,85
CS5647,22-Jan-15,101
CS3285,20-Jul-14,64
CS5929,06-Feb-15,64
CS4879,07-Feb-15,74
CS4335,23-Dec-14,83
CS5470,27-Nov-14,43
CS2892,08-Apr-14,90
CS5931,08-Nov-14,44
CS3605,13-Aug-14,86
CS3219,13-Aug-14,35
CS4301,18-Dec-14,98
CS2782,04-May-14,98
CS2057,26-Dec-14,70
CS3448,31-Jan-15,48
CS2488,21-Jan-14,62
CS5001,26-Nov-14,58
CS4266,04-Apr-14,61
CS3952,24-Aug-14,80
CS5976,13-Oct-14,64
CS3529,12-Feb-14,83
CS1870,27-Aug-14,81
CS2736,17-Nov-14,67
CS1883,27-Aug-14,73
CS1555,16-Dec-14,104
CS3471,03-Jan-14,41
CS3687,14-Dec-14,105
CS4774,27-Apr-14,36
CS4160,17-Sep-14,47
CS3874,17-Jul-14,56
CS3757,24-Mar-14,73
CS3942,20-Apr-14,91
CS6009,23-Jan-14,99
CS2990,14-Nov-14,93
CS3362,03-Oct-14,53
CS1112,14-Jan-15,39
CS3995,06-Oct-14,47
CS5754,09-Jun-14,35
CS5189,06-Oct-14,43
CS1977,23-Jan-15,87
CS4444,28-Dec-14,58
CS1828,14-Mar-14,80
CS4271,10-Sep-14,102
CS5135,13-Feb-15,70
CS3777,18-Nov-14,96
CS5020,14-Jan-14,51
CS3898,30-May-14,81
CS4269,15-Feb-14,102
CS2623,10-Aug-14,46
CS5963,25-Aug-14,88
CS5090,05-Sep-14,56
CS1664,07-Apr-14,74
CS2971,22-Apr-14,90
CS1428,02-Apr-14,86
CS5240,05-Jan-15,53
CS5505,25-Feb-14,41
CS1240,09-Feb-14,36
CS3119,24-Jan-14,79
CS3251,28-Oct-14,52
CS2387,23-Apr-14,60
CS5373,12-Sep-14,58
CS2830,04-Jan-14,103
CS1162,20-Feb-14,71
CS1860,27-Sep-14,63
CS2899,07-Feb-15,62
CS1321,12-Nov-14,96
CS2425,06-Feb-15,46
CS4552,06-Oct-14,63
CS4541,12-Nov-14,67
CS2593,15-Mar-14,100
CS6071,28-Jun-14,52
CS1173,12-Dec-14,74
CS3814,19-Nov-14,86
CS4074,02-Mar-14,93
CS3771,04-Mar-15,45
CS3201,18-Nov-14,104
CS5800,30-Jan-15,57
CS3274,28-Jun-14,38
CS1282,04-Nov-14,101
CS1501,08-Aug-14,83
CS1238,12-Nov-14,76
CS4012,12-Mar-14,90
CS1923,29-Aug-14,77
CS6073,19-Jan-14,42
CS1713,27-Dec-14,96
CS2949,06-Aug-14,36
CS3176,19-Mar-14,37
CS3697,30-Jan-14,97
CS2139,24-Dec-14,72
CS5111,14-Aug-14,69
CS6052,29-Dec-14,76
CS2283,16-Jan-14,60
CS6090,20-Jan-15,83
CS3111,11-May-14,100
CS1630,28-Aug-14,77
CS2763,28-Feb-15,89
CS4601,21-Dec-14,44
CS2855,07-Nov-14,48
CS2060,06-Nov-14,90
CS2058,31-Aug-14,58
CS5413,15-Mar-15,55
CS2100,03-Oct-14,97
CS2069,12-Jun-14,42
CS6012,27-Feb-15,63
CS4028,10-Apr-14,79
CS4272,03-Oct-14,36
CS4635,24-Jun-14,65
CS5264,07-Mar-15,42
CS2830,16-Nov-14,65
CS4039,16-Mar-15,102
CS5000,18-Feb-14,82
CS5439,13-Feb-15,60
CS2190,05-Nov-14,38
CS5088,03-Jun-14,48
CS6082,05-Jul-14,77
CS4903,15-Jan-14,79
CS5319,02-May-14,43
CS4510,03-Feb-14,77
CS4068,02-Oct-14,105
CS4887,26-Jan-14,58
CS1778,15-Jul-14,42
CS5680,11-Jan-15,92
CS4929,02-Jan-15,88
CS3664,16-Mar-14,75
CS2095,14-Jul-14,62
CS6001,16-Jun-14,47
CS5950,03-Sep-14,54
CS3329,09-Apr-14,51
CS1826,03-Jan-15,86
CS4182,07-Mar-14,73
CS4890,20-Jun-14,37
CS2323,12-May-14,47
CS4259,10-Jul-14,82
CS3811,16-Apr-14,81
CS5858,09-Apr-14,88
CS4018,12-Sep-14,83
CS2666,20-Mar-14,99
CS4405,09-Mar-14,82
CS3019,01-Oct-14,42
CS2721,16-Aug-14,73
CS2869,08-Aug-14,77
CS3665,02-Jul-14,72
CS5639,02-Mar-15,80
CS3056,10-Nov-14,40
CS2193,22-Jan-14,84
CS4970,11-Jan-14,96
CS3372,17-Nov-14,85
CS5927,07-Mar-15,53
CS1656,07-Jan-14,40
CS1169,30-Jul-14,76
CS5139,12-Dec-14,91
CS3088,03-Feb-14,37
CS3032,05-Mar-15,42
CS1117,24-Apr-14,56
CS2498,03-Feb-14,40
CS4830,08-Mar-14,96
CS3491,25-Feb-15,42
CS1157,05-Feb-15,74
CS1790,13-May-14,72
CS4608,18-Sep-14,84
CS3850,08-May-14,101
CS5125,15-Dec-14,61
CS3255,15-Jul-14,93
CS2789,01-Nov-14,49
CS3153,01-Apr-14,42
CS1951,12-Jun-14,95
CS1691,20-Nov-14,40
CS4482,04-Mar-14,95
CS2124,13-Apr-14,74
CS3286,11-Oct-14,40
CS2480,27-Nov-14,62
