Employer_Code,Employer_Category1,Employer_Category2
COM0006492,B,4
COM0026522,B,4
COM0010993,A,4
COM0000784,A,4
COM0000141,C,4
COM0049527,A,4
COM0002639,A,4
COM0001038,C,4
COM0023125,A,4
COM0005754,C,4
COM0005513,B,4
COM0015815,B,4
COM0015003,B,4
COM0008150,A,4
COM0006361,C,4
COM0004095,A,4
COM0039506,A,4
COM0034351,A,4
COM0052696,A,4
COM0021476,A,4
COM0007759,A,4
COM0050122,C,4
COM0001967,A,4
COM0001034,B,4
COM0027723,B,4
COM0025693,A,4
COM0002197,B,4
COM0002768,A,4
COM0002231,A,4
COM0042339,A,4
COM0000055,A,1
COM0041112,B,4
COM0012952,B,4
COM0007922,A,4
COM0001838,B,4
COM0009795,B,4
COM0000941,B,4
COM0001064,C,4
COM0004091,B,4
COM0005576,C,4
COM0016718,A,4
COM0032976,B,4
COM0008698,A,4
COM0000209,C,4
COM0017201,C,4
COM0015999,A,4
COM0008187,A,4
COM0044145,A,4
COM0051483,B,4
COM0000094,B,3
COM0053910,B,4
COM0000522,A,4
COM0039696,A,4
COM0008160,C,4
COM0038163,A,4
COM0006599,B,4
COM0053745,B,4
COM0002111,B,4
COM0036028,A,4
COM0001318,C,4
COM0005904,A,4
COM0000912,C,4
COM0036788,A,4
COM0030208,A,4
COM0001770,A,4
COM0018523,A,4
COM0001274,A,4
COM0033571,A,4
COM0003056,A,4
COM0043710,A,4
COM0009931,C,4
COM0005610,C,4
COM0029658,B,4
COM0040942,A,4
COM0015865,A,4
COM0018354,C,4
COM0000373,A,4
COM0043645,A,4
COM0018892,A,4
COM0010188,B,4
COM0022908,A,4
COM0002448,A,4
COM0009465,A,4
COM0013498,A,4
COM0008367,B,4
COM0008089,A,4
COM0022678,B,4
COM0014799,A,4
COM0013702,C,4
COM0054880,A,4
COM0012280,A,4
COM0005669,C,4
COM0052476,A,4
COM0034322,A,4
COM0025591,B,4
COM0046063,C,4
COM0002756,A,4
COM0026544,B,4
COM0032063,A,4
COM0008032,A,4
COM0000889,C,4
COM0002109,B,4
COM0025513,A,4
COM0000326,C,4
COM0045221,A,4
COM0001134,A,4
COM0020278,B,4
COM0034483,A,4
COM0001170,A,4
COM0000544,B,4
COM0001108,A,4
COM0014220,B,4
COM0008679,A,4
COM0033737,B,4
COM0009130,A,4
COM0040168,A,4
COM0012069,A,4
COM0001007,A,4
COM0000073,B,3
COM0002823,C,4
COM0000360,B,4
COM0000371,C,4
COM0001451,C,4
COM0055202,C,4
COM0010304,A,4
COM0001470,A,4
COM0003522,B,4
COM0015727,B,4
COM0051392,B,4
COM0008706,B,4
COM0019671,A,4
COM0000637,A,4
COM0008918,C,4
COM0018268,B,4
COM0003853,C,4
COM0000828,C,4
COM0011708,B,4
COM0054242,C,4
COM0032435,A,4
COM0006710,B,4
COM0002536,A,4
COM0002239,B,4
COM0055571,B,4
COM0021535,A,4
COM0009128,A,4
COM0000664,B,4
COM0004011,A,4
COM0000074,A,1
COM0043898,A,4
COM0019345,C,4
COM0013542,A,4
COM0002278,B,4
COM0009884,C,4
COM0022969,A,4
COM0011127,C,4
COM0018561,A,4
COM0004189,B,4
COM0000345,C,4
COM0053869,A,4
COM0008477,A,4
COM0008421,A,4
COM0046699,A,4
COM0004547,C,4
COM0005802,C,4
COM0044977,C,4
COM0001974,B,4
COM0008821,B,4
COM0045054,A,4
COM0002963,B,4
COM0010688,A,4
COM0034436,A,4
COM0019961,C,4
COM0000519,C,4
COM0004499,B,4
COM0001583,B,4
COM0035121,B,4
COM0056420,C,4
COM0000091,C,3
COM0006146,C,4
COM0010065,A,4
COM0010392,A,4
COM0025607,B,4
COM0041913,C,4
COM0038272,A,4
COM0014952,A,4
COM0034408,B,4
COM0005558,B,4
COM0022040,A,4
COM0000562,B,4
COM0017411,B,4
COM0000301,C,4
COM0038181,A,4
COM0001928,A,4
COM0022814,A,4
COM0015402,A,4
COM0051327,A,4
COM0000459,C,4
COM0000829,C,4
COM0042325,C,4
COM0037819,A,4
COM0006478,B,4
COM0054141,A,4
COM0050720,A,4
COM0034209,A,4
COM0009313,C,4
COM0030201,B,4
COM0036505,A,4
COM0005667,C,4
COM0001004,B,4
COM0001048,C,4
COM0051584,A,4
COM0008045,C,4
COM0009826,A,4
COM0013543,A,4
COM0036341,B,4
COM0002385,B,4
COM0033490,A,4
COM0006898,A,4
COM0024695,C,4
COM0046310,A,4
COM0004326,B,4
COM0013405,A,4
COM0019935,C,4
COM0001428,A,4
COM0049329,C,4
COM0005390,A,4
COM0051993,B,4
COM0001585,C,4
COM0019669,A,4
COM0000178,C,4
COM0048112,A,4
COM0012913,A,4
COM0027019,A,4
COM0034383,A,4
COM0003727,B,4
COM0002457,B,4
COM0042132,B,4
COM0000990,B,4
COM0032942,A,4
COM0002039,B,4
COM0013766,A,4
COM0029694,A,4
COM0010268,B,4
COM0047019,A,4
COM0042225,A,4
COM0029677,A,4
COM0027994,A,4
COM0051203,A,4
COM0050865,A,4
COM0010159,A,4
COM0049126,B,4
COM0007792,A,4
COM0029517,A,4
COM0030520,C,4
COM0000031,C,3
COM0042793,B,4
COM0016988,A,4
COM0018180,A,4
COM0009988,B,4
COM0043447,A,4
COM0003974,A,4
COM0002289,A,4
COM0014256,A,4
COM0042040,A,4
COM0000222,C,4
COM0031782,A,4
COM0005420,A,4
COM0001758,C,4
COM0018264,A,4
COM0000130,B,4
COM0000885,C,4
COM0034642,B,4
COM0039593,B,4
COM0003198,A,4
COM0003161,C,4
COM0003402,B,4
COM0001827,A,4
COM0006846,C,4
COM0053594,A,4
COM0013532,A,4
COM0002724,A,4
COM0000697,A,4
COM0007298,A,4
COM0028626,B,4
COM0000119,C,1
COM0055102,A,4
COM0033894,A,4
COM0033726,B,4
COM0033540,A,4
COM0000556,C,4
COM0020145,A,4
COM0023855,C,4
COM0039579,A,4
COM0025114,A,4
COM0050274,A,4
COM0000315,A,4
COM0033846,A,4
COM0049991,A,4
COM0004764,B,4
COM0004967,B,4
COM0014068,B,4
COM0001341,C,4
COM0002426,C,4
COM0000198,C,4
COM0002559,A,4
COM0048968,A,4
COM0010210,A,4
COM0053972,B,4
COM0001106,B,4
COM0012281,A,4
COM0053739,B,4
COM0000176,A,4
COM0033557,A,4
COM0037535,A,4
COM0010385,A,4
COM0001041,A,4
COM0008875,A,4
COM0033560,B,4
COM0009256,A,4
COM0001155,C,4
COM0003679,C,4
COM0053921,A,4
COM0013762,A,4
COM0000255,A,4
COM0038726,A,4
COM0012504,A,4
COM0021735,A,4
COM0038558,A,4
COM0008603,B,4
COM0000387,B,4
COM0054338,A,4
COM0053511,C,4
COM0004140,C,4
COM0044373,A,4
COM0019628,C,4
COM0052263,A,4
COM0047430,A,4
COM0005261,A,4
COM0000121,A,2
COM0015779,C,4
COM0004284,B,4
COM0004160,A,4
COM0032352,A,4
COM0024776,B,4
COM0001752,C,4
COM0005776,B,4
COM0041995,A,4
COM0015223,B,4
COM0050903,A,4
COM0022279,A,4
COM0046599,A,4
COM0027474,A,4
COM0040810,A,4
COM0035010,A,4
COM0000571,C,4
COM0039474,A,4
COM0000513,B,4
COM0000293,C,4
COM0001183,B,4
COM0000975,B,4
COM0048913,A,4
COM0013896,B,4
COM0020316,A,4
COM0001942,A,4
COM0008663,A,4
COM0000498,A,4
COM0000437,B,4
COM0005721,A,4
COM0001476,C,4
COM0035704,A,4
COM0050553,A,4
COM0056615,A,4
COM0000616,C,4
COM0003760,B,4
COM0001157,B,4
COM0050066,B,4
COM0000949,A,4
COM0000104,C,1
COM0016742,A,4
COM0001618,A,4
COM0051422,A,4
COM0044419,A,4
COM0012931,B,4
COM0054450,A,4
COM0026189,A,4
COM0053611,B,4
COM0013015,C,4
COM0046010,A,4
COM0002932,A,4
COM0039272,A,4
COM0019431,B,4
COM0048856,B,4
COM0054414,A,4
COM0017591,B,4
COM0052931,C,4
COM0003275,B,4
COM0002966,A,4
COM0002580,A,4
COM0007602,C,4
COM0000533,C,4
COM0054443,C,4
COM0020037,A,4
COM0034353,A,4
COM0000719,A,4
COM0034751,A,4
COM0003024,C,4
COM0009770,C,4
COM0018600,A,4
COM0051985,A,4
COM0000916,C,4
COM0001037,C,4
COM0047914,A,4
COM0000263,C,4
COM0037611,A,4
COM0017370,A,4
COM0004131,B,4
COM0000421,B,4
COM0051818,A,4
COM0007963,A,4
COM0004828,B,4
COM0015533,A,4
COM0056323,B,4
COM0048550,A,4
COM0003075,A,4
COM0000115,B,3
COM0000129,C,1
COM0002669,C,4
COM0006527,B,4
COM0005911,B,4
COM0006224,A,4
COM0000747,A,4
COM0001551,C,4
COM0000067,B,2
COM0001353,A,4
COM0012967,C,4
COM0000298,C,4
COM0005032,C,4
COM0012725,A,4
COM0003518,C,4
COM0012880,A,4
COM0002832,B,4
COM0027793,C,4
COM0001042,A,4
COM0001393,B,4
COM0027399,C,4
COM0039779,A,4
COM0000457,C,4
COM0026392,C,4
COM0051707,A,4
COM0013077,B,4
COM0000578,C,4
COM0001175,B,4
COM0028443,C,4
COM0000357,B,4
COM0034793,A,4
COM0048642,B,4
COM0007774,A,4
COM0054957,B,4
COM0039420,A,4
COM0001640,C,4
COM0006845,A,4
COM0001186,A,4
COM0001027,C,4
COM0029339,A,4
COM0032779,A,4
COM0001555,A,4
COM0040241,A,4
COM0000710,B,4
COM0005900,B,4
COM0028352,A,4
COM0035459,C,4
COM0001515,A,4
COM0009307,C,4
COM0000361,A,4
COM0011477,A,4
COM0035565,A,4
COM0011444,B,4
COM0028445,B,4
COM0012179,A,4
COM0000603,C,4
COM0001374,C,4
COM0022014,A,4
COM0002014,B,4
COM0003709,A,4
COM0045253,A,4
COM0001541,B,4
COM0010230,A,4
COM0000261,C,4
COM0055283,A,4
COM0008813,A,4
COM0000463,A,4
COM0006575,A,4
COM0049307,A,4
COM0001902,B,4
COM0005628,B,4
COM0002096,C,4
COM0015428,B,4
COM0003071,B,4
COM0000388,C,4
COM0001349,A,4
COM0007841,B,4
COM0002213,C,4
COM0022904,A,4
COM0030633,B,4
COM0007199,C,4
COM0055782,A,4
COM0035773,C,4
COM0024745,A,4
COM0048162,B,4
COM0010520,A,4
COM0054036,B,4
COM0012844,B,4
COM0043828,A,4
COM0014496,A,4
COM0003134,B,4
COM0021908,A,4
COM0012812,A,4
COM0002281,B,4
COM0000253,A,4
COM0050186,A,4
COM0001147,B,4
COM0003135,B,4
COM0006168,A,4
COM0001383,B,4
COM0005915,A,4
COM0056231,B,4
COM0041250,A,4
COM0044611,A,4
COM0004540,A,4
COM0001947,C,4
COM0001177,B,4
COM0000926,A,4
COM0019989,B,4
COM0002802,C,4
COM0013741,A,4
COM0028752,A,4
COM0002812,B,4
COM0014343,A,4
COM0056165,B,4
COM0005444,A,4
COM0051705,A,4
COM0025637,A,4
COM0019406,B,4
COM0022348,A,4
COM0000425,C,4
COM0016331,A,4
COM0054286,A,4
COM0001396,A,4
COM0003329,A,4
COM0054943,A,4
COM0038148,B,4
COM0032681,A,4
COM0032237,A,4
COM0006114,C,4
COM0005898,A,4
COM0018332,A,4
COM0017880,A,4
COM0018372,A,4
COM0000792,B,4
COM0036485,A,4
COM0040070,A,4
COM0001546,B,4
COM0022722,A,4
COM0017587,A,4
COM0003296,B,4
COM0028030,A,4
COM0044551,A,4
COM0053137,C,4
COM0002781,B,4
COM0001894,A,4
COM0025789,A,4
COM0020019,A,4
COM0001914,B,4
COM0033098,A,4
COM0011002,A,4
COM0041458,C,4
COM0010058,B,4
COM0003305,B,4
COM0001060,A,4
COM0031613,B,4
COM0014900,A,4
COM0037494,A,4
COM0005000,C,4
COM0004935,B,4
COM0000445,B,4
COM0001690,A,4
COM0001632,B,4
COM0005990,C,4
COM0003351,B,4
COM0047607,A,4
COM0000493,A,4
COM0013519,A,4
COM0006228,A,4
COM0048939,A,4
COM0001332,A,4
COM0000281,C,4
COM0010752,A,4
COM0015200,C,4
COM0042317,A,4
COM0007248,A,4
COM0042258,A,4
COM0001693,B,4
COM0026248,B,4
COM0018334,A,4
COM0000504,B,4
COM0002689,C,4
COM0000976,B,4
COM0003267,B,4
COM0032472,C,4
COM0001159,B,4
COM0036557,A,4
COM0006281,C,4
COM0021202,A,4
COM0040015,A,4
COM0048407,C,4
COM0008779,B,4
COM0013664,B,4
COM0020301,A,4
COM0034777,A,4
COM0043983,A,4
COM0031918,A,4
COM0044864,B,4
COM0016665,A,4
COM0000157,C,4
COM0034639,A,4
COM0004387,B,4
COM0000106,C,1
COM0047083,A,4
COM0000518,B,4
COM0002739,A,4
COM0055244,A,4
COM0056052,B,4
COM0000500,B,4
COM0001314,A,4
COM0026218,A,4
COM0033456,A,4
COM0001588,B,4
COM0033071,A,4
COM0007046,A,4
COM0021214,A,4
COM0001993,B,4
COM0003479,C,4
COM0022440,A,4
COM0029493,A,4
COM0018196,A,4
COM0009960,A,4
COM0024774,A,4
COM0031935,B,4
COM0002648,C,4
COM0040003,A,4
COM0002960,C,4
COM0000131,B,4
COM0014909,A,4
COM0014901,A,4
COM0011637,A,4
COM0042595,B,4
COM0000390,A,4
COM0003643,A,4
COM0000083,B,3
COM0001707,B,4
COM0004630,B,4
COM0030757,A,4
COM0017984,A,4
COM0036010,B,4
COM0002279,B,4
COM0002139,C,4
COM0021039,B,4
COM0043152,C,4
COM0056266,B,4
COM0001278,A,4
COM0009050,A,4
COM0039761,A,4
COM0009067,B,4
COM0044342,B,4
COM0053987,A,4
COM0009500,A,4
COM0009139,A,4
COM0010180,B,4
COM0006479,B,4
COM0000394,C,4
COM0037307,B,4
COM0022632,A,4
COM0000563,C,4
COM0004627,B,4
COM0031172,B,4
COM0051382,A,4
COM0014107,A,4
COM0055223,C,4
COM0012750,A,4
COM0016695,A,4
COM0024077,C,4
COM0000858,A,4
COM0020294,A,4
COM0004117,B,4
COM0020431,A,4
COM0015458,A,4
COM0048308,A,4
COM0030290,A,4
COM0000286,C,4
COM0055465,A,4
COM0056376,C,4
COM0032921,A,4
COM0004346,A,4
COM0013802,A,4
COM0032968,A,4
COM0016615,A,4
COM0012739,A,4
COM0018243,A,4
COM0001901,A,4
COM0001945,B,4
COM0003122,B,4
COM0048854,A,4
COM0003770,B,4
COM0002929,C,4
COM0038521,A,4
COM0002332,B,4
COM0008512,C,4
COM0041959,A,4
COM0027342,A,4
COM0000661,C,4
COM0050141,B,4
COM0009637,B,4
COM0009180,A,4
COM0017065,B,4
COM0002636,B,4
COM0005169,C,4
COM0045706,A,4
COM0000322,C,4
COM0000181,A,4
COM0000096,B,1
COM0007817,C,4
COM0022890,A,4
COM0013889,A,4
COM0034294,A,4
COM0040563,A,4
COM0000207,A,4
COM0016817,A,4
COM0056789,A,4
COM0007484,A,4
COM0042978,B,4
COM0022919,A,4
COM0002322,A,4
COM0027991,A,4
COM0003981,A,4
COM0038929,A,4
COM0009981,A,4
COM0025440,C,4
COM0005288,A,4
COM0009805,A,4
COM0009072,A,4
COM0029085,C,4
COM0006261,B,4
COM0011752,C,4
COM0022212,A,4
COM0022032,A,4
COM0039091,A,4
COM0008161,A,4
COM0003933,B,4
COM0056796,A,4
COM0004093,A,4
COM0001213,A,4
COM0000416,B,4
COM0009247,A,4
COM0004228,B,4
COM0043270,A,4
COM0010083,A,4
COM0019180,C,4
COM0007844,A,4
COM0017247,A,4
COM0036436,A,4
COM0009605,B,4
COM0000996,A,4
COM0001744,C,4
COM0010486,C,4
COM0024932,B,4
COM0037848,A,4
COM0039247,A,4
COM0036081,C,4
COM0026652,C,4
COM0003028,B,4
COM0000868,C,4
COM0007417,A,4
COM0015561,A,4
COM0026162,B,4
COM0007383,A,4
COM0010754,A,4
COM0049544,B,4
COM0001835,B,4
COM0015557,A,4
COM0001362,A,4
COM0032808,A,4
COM0002508,B,4
COM0047577,A,4
COM0037675,C,4
COM0001812,A,4
COM0045885,B,4
COM0010889,B,4
COM0007878,A,4
COM0048155,A,4
COM0012315,C,4
COM0023015,A,4
COM0008833,C,4
COM0019747,A,4
COM0038320,C,4
COM0037454,A,4
COM0018838,B,4
COM0001983,B,4
COM0000954,C,4
COM0014913,A,4
COM0001828,B,4
COM0031211,B,4
COM0031038,A,4
COM0005812,C,4
COM0050923,A,4
COM0015474,A,4
COM0008889,B,4
COM0011694,B,4
COM0013236,B,4
COM0007917,B,4
COM0029705,A,4
COM0050520,B,4
COM0000052,B,2
COM0026760,A,4
COM0032967,B,4
COM0007119,B,4
COM0053951,C,4
COM0035877,A,4
COM0019427,A,4
COM0017094,A,4
COM0029858,A,4
COM0029232,C,4
COM0010870,B,4
COM0014159,B,4
COM0000294,C,4
COM0008866,A,4
COM0002484,B,4
COM0032716,C,4
COM0030482,C,4
COM0004607,B,4
COM0028873,B,4
COM0036864,B,4
COM0039294,A,4
COM0001067,A,4
COM0051455,A,4
COM0020667,A,4
COM0003314,B,4
COM0000452,C,4
COM0028521,A,4
COM0000377,C,4
COM0025936,A,4
COM0000166,C,4
COM0008521,C,4
COM0006886,A,4
COM0006624,B,4
COM0032231,A,4
COM0040373,B,4
COM0049095,A,4
COM0031960,B,4
COM0055717,A,4
COM0014675,A,4
COM0006895,A,4
COM0031342,A,4
COM0021528,A,4
COM0001463,B,4
COM0001129,B,4
COM0052784,B,4
COM0003031,A,4
COM0005265,A,4
COM0006322,C,4
COM0013991,A,4
COM0050184,A,4
COM0000550,A,4
COM0012426,A,4
COM0002466,A,4
COM0000924,A,4
COM0021301,A,4
COM0053862,A,4
COM0055563,A,4
COM0016491,C,4
COM0000847,C,4
COM0000262,A,4
COM0040899,A,4
COM0000770,C,4
COM0007888,A,4
COM0040713,C,4
COM0024428,A,4
COM0051134,A,4
COM0001486,B,4
COM0002952,A,4
COM0013097,A,4
COM0001633,A,4
COM0000600,A,4
COM0040588,C,4
COM0000391,A,4
COM0005321,B,4
COM0046042,A,4
COM0022268,A,4
COM0002357,B,4
COM0037460,A,4
COM0000346,C,4
COM0034005,C,4
COM0000446,B,4
COM0030963,B,4
COM0037303,A,4
COM0041657,B,4
COM0052572,B,4
COM0034482,A,4
COM0029892,B,4
COM0011411,A,4
COM0050902,A,4
COM0002091,C,4
COM0000414,C,4
COM0003369,A,4
COM0030383,A,4
COM0037920,C,4
COM0032788,B,4
COM0000252,C,4
COM0022903,C,4
COM0030050,B,4
COM0005529,A,4
COM0023621,A,4
COM0003356,B,4
COM0008091,A,4
COM0038157,B,4
COM0007801,B,4
COM0019034,A,4
COM0017971,C,4
COM0020938,A,4
COM0044234,A,4
COM0000711,A,4
COM0045521,A,4
COM0001080,C,4
COM0025714,A,4
COM0045764,A,4
COM0000489,A,4
COM0005884,A,4
COM0017741,C,4
COM0004777,A,4
COM0000993,C,4
COM0003370,B,4
COM0031236,A,4
COM0042234,A,4
COM0028284,A,4
COM0000395,B,4
COM0016735,A,4
COM0032989,A,4
COM0001865,B,4
COM0054667,A,4
COM0000128,B,1
COM0003776,B,4
COM0000930,A,4
COM0027101,A,4
COM0042501,A,4
COM0023281,A,4
COM0047600,A,4
COM0023634,A,4
COM0000151,C,4
COM0014255,B,4
COM0031037,A,4
COM0035059,A,4
COM0020069,B,4
COM0011623,A,4
COM0001384,A,4
COM0006805,B,4
COM0002210,B,4
COM0000867,A,4
COM0005944,B,4
COM0044061,C,4
COM0039434,A,4
COM0009211,A,4
COM0002051,B,4
COM0050362,A,4
COM0017557,B,4
COM0014356,B,4
COM0046226,B,4
COM0024877,C,4
COM0001272,C,4
COM0011248,B,4
COM0028195,C,4
COM0006385,A,4
COM0054321,C,4
COM0053405,A,4
COM0018843,A,4
COM0007743,A,4
COM0001720,A,4
COM0018259,B,4
COM0008695,C,4
COM0004986,B,4
COM0043343,A,4
COM0033679,A,4
COM0006797,A,4
COM0011271,B,4
COM0056131,B,4
COM0021832,A,4
COM0035212,B,4
COM0007907,B,4
COM0012076,B,4
COM0042262,A,4
COM0005942,A,4
COM0005524,A,4
COM0000295,A,4
COM0000866,B,4
COM0001425,C,4
COM0000675,B,4
COM0015607,A,4
COM0036701,A,4
COM0043183,C,4
COM0003555,C,4
COM0007177,B,4
COM0009417,A,4
COM0004925,B,4
COM0051172,A,4
COM0045343,B,4
COM0001970,B,4
COM0038207,B,4
COM0000139,C,4
COM0011964,A,4
COM0041778,A,4
COM0033311,A,4
COM0039108,B,4
COM0024091,A,4
COM0056255,A,4
COM0002416,A,4
COM0001892,A,4
COM0010450,A,4
COM0000640,A,4
COM0036932,C,4
COM0000557,B,4
COM0012730,A,4
COM0002443,A,4
COM0000539,C,4
COM0000402,C,4
COM0026601,A,4
COM0015709,A,4
COM0040107,A,4
COM0001498,C,4
COM0000686,C,4
COM0039136,A,4
COM0034000,A,4
COM0042682,A,4
COM0041825,C,4
COM0002831,B,4
COM0005111,A,4
COM0054756,A,4
COM0021969,A,4
COM0001414,C,4
COM0000626,C,4
COM0006136,B,4
COM0040093,A,4
COM0051612,A,4
COM0001161,A,4
COM0002419,B,4
COM0036147,A,4
COM0002417,A,4
COM0036471,A,4
COM0046944,A,4
COM0002180,C,4
COM0010643,A,4
COM0021850,B,4
COM0034550,A,4
COM0001455,B,4
COM0005157,B,4
COM0000216,C,4
COM0014392,A,4
COM0017287,A,4
COM0044297,A,4
COM0042400,A,4
COM0020376,A,4
COM0015670,A,4
COM0019538,A,4
COM0048472,A,4
COM0006125,A,4
COM0044948,A,4
COM0009182,B,4
COM0007179,A,4
COM0011442,B,4
COM0025978,A,4
COM0015790,A,4
COM0033730,A,4
COM0012632,A,4
COM0018913,A,4
COM0004769,A,4
COM0014058,C,4
COM0003246,C,4
COM0006654,B,4
COM0004177,B,4
COM0040910,A,4
COM0003393,B,4
COM0030947,C,4
COM0000639,C,4
COM0003013,C,4
COM0027413,C,4
COM0005124,B,4
COM0012693,C,4
COM0014503,B,4
COM0055920,C,4
COM0000080,C,1
COM0003487,B,4
COM0012298,B,4
COM0049278,A,4
COM0042688,B,4
COM0022291,A,4
COM0000880,A,4
COM0019849,A,4
COM0000347,C,4
COM0000716,C,4
COM0001918,A,4
COM0007686,A,4
COM0010135,A,4
COM0003870,B,4
COM0000037,A,1
COM0001250,B,4
COM0049658,A,4
COM0002880,C,4
COM0000134,C,4
COM0048311,A,4
COM0030189,A,4
COM0002439,B,4
COM0012503,B,4
COM0011731,C,4
COM0000749,A,4
COM0026214,A,4
COM0004219,A,4
COM0035850,A,4
COM0002918,A,4
COM0000955,A,4
COM0056361,A,4
COM0004385,A,4
COM0049922,A,4
COM0054498,A,4
COM0001973,B,4
COM0000234,A,4
COM0001086,A,4
COM0001288,C,4
COM0015114,A,4
COM0002987,B,4
COM0010199,B,4
COM0001864,C,4
COM0009337,B,4
COM0001592,C,4
COM0009061,A,4
COM0024503,B,4
COM0000474,B,4
COM0006287,A,4
COM0001097,A,4
COM0008016,B,4
COM0022884,A,4
COM0050451,C,4
COM0000732,B,4
COM0056276,A,4
COM0011695,B,4
COM0038402,B,4
COM0004538,A,4
COM0018408,B,4
COM0017485,A,4
COM0000910,B,4
COM0002449,B,4
COM0000536,A,4
COM0005691,A,4
COM0021211,A,4
COM0000276,B,4
COM0034314,A,4
COM0056142,B,4
COM0018398,B,4
COM0055926,A,4
COM0018464,A,4
COM0051987,A,4
COM0046929,A,4
COM0051943,B,4
COM0023774,A,4
COM0035576,B,4
COM0056454,B,4
COM0047682,B,4
COM0002167,B,4
COM0004403,B,4
COM0000095,C,3
COM0034231,A,4
COM0000321,B,4
COM0009383,A,4
COM0003506,B,4
COM0004533,C,4
COM0002799,C,4
COM0019348,C,4
COM0022599,A,4
COM0012395,A,4
COM0049295,A,4
COM0003547,C,4
COM0003212,B,4
COM0004110,A,4
COM0024805,C,4
COM0045083,C,4
COM0029675,B,4
COM0048313,A,4
COM0046808,A,4
COM0031719,A,4
COM0018429,A,4
COM0002023,C,4
COM0011391,B,4
COM0015263,A,4
COM0011393,B,4
COM0030493,B,4
COM0009382,B,4
COM0027725,A,4
COM0004987,A,4
COM0049961,A,4
COM0018621,A,4
COM0038967,B,4
COM0001802,B,4
COM0000827,A,4
COM0000359,B,4
COM0000777,A,4
COM0025899,A,4
COM0013027,A,4
COM0006935,B,4
COM0003265,A,4
COM0001083,B,4
COM0042123,C,4
COM0018874,B,4
COM0009521,A,4
COM0002772,B,4
COM0030922,B,4
COM0011439,A,4
COM0031455,A,4
COM0000111,A,2
COM0012003,B,4
COM0028600,A,4
COM0009970,A,4
COM0003669,A,4
COM0018005,A,4
COM0001877,A,4
COM0042584,A,4
COM0011320,A,4
COM0035101,B,4
COM0001908,A,4
COM0052085,A,4
COM0007267,C,4
COM0014433,A,4
COM0000332,B,4
COM0040388,A,4
COM0001754,B,4
COM0000435,C,4
COM0030568,A,4
COM0006221,B,4
COM0029948,A,4
COM0000118,A,1
COM0001270,A,4
COM0001647,A,4
COM0048798,A,4
COM0043243,A,4
COM0056128,A,4
COM0008563,C,4
COM0035281,A,4
COM0048552,C,4
COM0045909,A,4
COM0000144,A,4
COM0042019,A,4
COM0030952,B,4
COM0026672,A,4
COM0008725,C,4
COM0004920,A,4
COM0001360,B,4
COM0039026,B,4
COM0000934,A,4
COM0034604,B,4
COM0001686,B,4
COM0001898,C,4
COM0003095,C,4
COM0023889,A,4
COM0006702,C,4
COM0001842,C,4
COM0015184,A,4
COM0053478,A,4
COM0008472,A,4
COM0025055,B,4
COM0028957,B,4
COM0003162,A,4
COM0043212,A,4
COM0028170,A,4
COM0003860,A,4
COM0026069,A,4
COM0017758,A,4
COM0050926,A,4
COM0005547,A,4
COM0002690,C,4
COM0005932,A,4
COM0019577,B,4
COM0051268,A,4
COM0001530,B,4
COM0031532,C,4
COM0046758,B,4
COM0048618,B,4
COM0027198,A,4
COM0004534,A,4
COM0007377,B,4
COM0009577,B,4
COM0001220,A,4
COM0000650,A,4
COM0012526,B,4
COM0010032,C,4
COM0030966,A,4
COM0009482,B,4
COM0042991,A,4
COM0005611,C,4
COM0005609,A,4
COM0056492,A,4
COM0003084,B,4
COM0044347,A,4
COM0000313,B,4
COM0000581,C,4
COM0000923,C,4
COM0001074,B,4
COM0037081,B,4
COM0042646,A,4
COM0017634,B,4
COM0041858,A,4
COM0011360,A,4
COM0007284,B,4
COM0005923,A,4
COM0046389,A,4
COM0044038,B,4
COM0012094,A,4
COM0039066,A,4
COM0044941,C,4
COM0009719,C,4
COM0010571,A,4
COM0005727,A,4
COM0044415,B,4
COM0034189,B,4
COM0045106,A,4
COM0000084,A,2
COM0001695,B,4
COM0023365,A,4
COM0000221,A,4
COM0024533,A,4
COM0012520,C,4
COM0030588,A,4
COM0013603,A,4
COM0011495,A,4
COM0021359,A,4
COM0025353,C,4
COM0028142,B,4
COM0008373,A,4
COM0050003,A,4
COM0005277,C,4
COM0054193,B,4
COM0007424,C,4
COM0046003,A,4
COM0021442,B,4
COM0003026,A,4
COM0022813,A,4
COM0036463,A,4
COM0004275,A,4
COM0037278,B,4
COM0001857,A,4
COM0025275,A,4
COM0036655,A,4
COM0012302,A,4
COM0035999,A,4
COM0006133,B,4
COM0050430,A,4
COM0000944,B,4
COM0000335,C,4
COM0000907,A,4
COM0007026,A,4
COM0025094,B,4
COM0002059,C,4
COM0007047,B,4
COM0003808,C,4
COM0010150,B,4
COM0032148,B,4
COM0027489,B,4
COM0033866,A,4
COM0000634,A,4
COM0016072,A,4
COM0043001,A,4
COM0027375,A,4
COM0040546,A,4
COM0014959,B,4
COM0000189,B,4
COM0000185,C,4
COM0003472,B,4
COM0055939,A,4
COM0023054,A,4
COM0003908,C,4
COM0022439,A,4
COM0007112,B,4
COM0015582,A,4
COM0010205,A,4
COM0018765,A,4
COM0001609,A,4
COM0017899,A,4
COM0003376,A,4
COM0037375,A,4
COM0001051,B,4
COM0009620,B,4
COM0011769,A,4
COM0001019,C,4
